Age,Income,Outage_sec_perweek,Contacts,Yearly_equip_failure,Tenure,Bandwidth_GB_Year,Age,Gender_Male,Gender_Nonbinary,Area_Suburban,Area_Urban,InternetService_Fiber Optic,InternetService_None,Phone_Yes,OnlineSecurity_Yes,DeviceProtection_Yes,StreamingMovies_Yes,OnlineBackup_Yes
31,61508.68,13.5414,1,1,69.49734,6799.261898,31,1,0,0,1,0,0,1,0,0,1,1
77,96898.83,9.063174,0,0,20.7012,1918.0889,77,1,0,1,0,1,0,1,0,0,0,0
47,35696.39,17.38034,0,0,47.4558,4347.952465,47,0,0,1,0,0,1,1,0,0,0,1
51,13564.03,16.22817,0,0,3.399281,517.7918192,51,1,0,0,1,0,1,1,1,1,0,0
75,47075.22,9.002155,1,0,56.16716,5628.746728,75,1,0,0,1,0,0,1,0,0,1,0
29,30303.35,14.58236,2,0,2.301376,1408.898779,29,0,0,1,0,0,0,1,1,1,1,1
67,66644.71,7.264292,2,0,58.2078,4932.256357,67,0,0,1,0,1,0,1,0,1,0,0
30,102928.6,9.395737,2,1,66.67317,6503.605593,30,1,0,0,0,0,0,1,0,0,1,0
33,83651.89,10.7853,0,0,47.96609,5012.14381,33,1,0,1,0,0,0,1,0,1,0,1
71,50072.5,9.004892,4,0,54.4197,5253.832164,71,1,0,0,0,0,0,1,0,1,1,0
58,70476.82,3.564651961,2,0,4.135827839,1066.632555,58,1,0,0,1,0,0,1,0,0,0,1
58,27934.32,8.781493,1,1,54.3819,4695.581772,58,0,0,0,1,1,0,1,1,0,0,0
23,16064.99,10.2900353,1,2,23.02862012,2253.839865,23,0,0,1,0,0,1,1,0,0,1,0
19,54411.48,9.078472,1,0,2.871903,1262.175265,19,1,0,1,0,0,0,1,0,1,1,0
35,23661.52,11.34425,1,0,13.19046,1908.654798,35,0,0,0,0,0,0,1,0,1,1,1
72,112245.07,8.960273769,0,1,5.84055678,780.3612617,72,0,0,0,0,1,0,1,0,1,1,0
31,44622.42,8.627751,1,1,63.48369,5677.324438,31,0,0,1,0,1,0,1,1,1,0,0
76,81127.41,9.834012571,1,0,18.38404445,2233.567181,76,1,0,1,0,0,0,1,0,1,1,0
76,81311.64,13.93608,1,0,59.27489,5385.903276,76,1,0,0,0,1,0,1,1,1,0,0
74,26735.83,9.610448,1,3,14.06379,1271.791514,74,1,0,0,0,1,0,1,0,1,0,0
39,45244.57,11.5455462,4,0,8.637184433,1568.344567,39,1,0,0,1,1,0,1,1,1,1,0
26,20223.8,12.50019,1,1,22.30566,2313.442726,26,1,0,1,0,1,0,1,0,0,0,0
71,25590.46,13.47619,0,0,7.028485,896.0733804,71,1,0,0,1,1,0,1,1,0,1,0
54,110343.8,11.28043,2,0,58.95425,4930.445331,54,1,0,1,0,0,1,1,0,0,0,0
84,9994.08,13.98915649,1,2,6.343374736,1207.841461,84,0,0,0,0,1,0,0,1,1,1,1
63,45016.56,10.94745,2,0,7.990345,1654.594921,63,1,0,0,0,0,0,1,0,0,1,1
72,14761.9,9.540415,2,2,67.02374,6037.450539,72,0,0,0,0,0,0,1,1,0,0,0
49,61396.06,9.126135,3,1,61.28932,5940.643763,49,0,0,0,1,0,0,1,1,1,1,1
75,30814.46,4.840632447,1,0,14.58313517,2091.178584,75,1,0,0,0,0,0,1,1,1,0,1
42,12110.3,6.836654,1,0,68.86185,6374.14986,42,0,0,1,0,0,0,1,1,0,1,0
28,58173.04,11.42202,1,0,67.57609,6303.172568,28,0,0,1,0,1,0,1,1,0,1,1
68,50268.03,9.772328,2,1,61.64252,5879.612124,68,1,0,0,1,1,0,1,1,1,1,1
88,4196.99,8.949569,1,2,11.09994,1114.819074,88,1,0,0,0,1,0,1,0,0,1,0
45,32955.23,12.21135,2,1,1.312447,342.5038822,45,0,0,1,0,0,1,1,0,1,0,0
78,160216.1,9.550874,1,0,61.97321,5251.722647,78,0,0,1,0,1,0,1,1,0,1,0
87,20519.11,15.63468,0,0,63.86407,5382.496895,87,0,0,1,0,1,0,1,1,0,0,0
82,28254.82,12.63006,2,0,56.56448,5369.680372,82,1,0,0,0,0,0,1,0,1,0,0
20,34252.86,15.53787,1,1,56.90458,5117.065882,20,0,0,0,1,1,0,1,1,1,0,0
35,42072.37,11.90199,0,1,52.07089,5052.845925,35,1,0,0,0,0,0,1,0,1,0,0
48,68469.87,13.62885,1,2,14.55,1990.499153,48,0,0,1,0,0,0,1,0,1,1,0
60,9966.89,13.78001485,0,0,13.31283015,1546.673637,60,1,0,0,1,1,0,1,0,1,1,1
30,37631.87,9.014063,1,0,66.54637,6256.189224,30,0,0,0,1,0,0,1,1,0,1,1
21,14468.95,9.92622,1,0,14.72164,1488.056133,21,0,0,0,0,0,1,1,1,1,0,0
49,33620.38,9.83612847,0,1,7.484425045,758.8338668,49,0,0,0,1,1,0,1,0,1,0,0
75,14039.21,8.571019738,1,0,10.23679934,1662.533055,75,1,0,1,0,0,0,1,0,1,0,0
64,8517.87,7.843571,1,1,62.71718,5772.05845,64,1,0,0,0,1,0,0,0,1,1,1
42,16447.16,8.521897,1,0,32.97693,3035.613983,42,0,0,0,0,1,0,1,0,1,0,0
49,39184.05,13.06711,1,0,67.89706,6609.12279,49,1,0,0,1,0,0,1,0,0,1,1
85,66183.72,9.302148,1,1,70.67844,6553.877499,85,1,0,0,0,1,0,1,1,1,1,1
31,80392.41,9.736413,1,1,7.53282,1403.833391,31,0,0,1,0,0,0,1,0,0,1,1
50,6754.71,8.381855,1,0,65.33504,5530.817595,50,0,0,1,0,0,1,1,0,1,0,0
56,85403.93,13.4341,0,1,49.21371,4808.350315,56,0,0,0,0,0,0,1,0,0,0,1
50,39651.69,11.87438,2,0,67.11199,5739.420369,50,0,0,0,0,1,0,1,0,1,1,0
40,36844.26,12.87336,0,0,39.35678,3850.583581,40,1,0,0,1,1,0,1,1,1,1,0
49,71166.06,14.93768,2,1,51.87037,5293.295324,49,0,0,1,0,0,0,0,1,0,1,1
61,60320.53,10.77978,3,3,55.00463,4876.001451,61,1,0,0,1,1,0,1,1,0,1,0
57,58610.33,11.11999,0,0,66.72288,5712.51151,57,1,0,1,0,1,0,1,0,0,1,0
85,32076.56,11.14911,1,0,57.04429,5435.713342,85,0,0,0,1,0,0,1,0,1,0,1
34,24031.87,9.04486,1,0,9.521766,1206.904751,34,0,1,1,0,0,1,1,1,1,0,0
35,9682.42,9.161659,1,0,63.58076,5329.635404,35,0,0,1,0,1,0,1,1,0,0,0
30,40410.46,8.4836,0,0,17.4028,2221.185633,30,0,0,0,1,0,0,1,0,0,0,1
68,23670.0,9.303023,0,0,64.12634,5849.463694,68,0,0,0,0,0,0,1,0,1,0,1
72,17354.74,9.987515,0,1,55.02079,4941.822921,72,0,0,0,1,1,0,1,1,1,0,0
18,47760.0,7.883202,0,1,69.87869,6202.049385,18,0,0,0,0,1,0,1,1,1,0,0
25,24314.0,12.43375,0,0,53.71087,5431.249367,25,0,0,0,0,0,0,1,0,1,0,1
72,83201.51,7.617914,0,2,58.47534,5141.883254,72,0,0,1,0,0,1,1,1,1,1,0
45,56067.63,10.12377,1,0,14.40435,2060.606368,45,1,0,0,0,0,0,0,0,1,0,0
51,58555.84,11.86282,2,0,9.176772,1523.800316,51,0,0,1,0,0,0,0,0,0,0,1
54,44290.52,6.833444,2,0,58.90417,4880.899279,54,0,0,0,1,1,0,1,0,0,0,0
18,15782.0,7.592089883,0,0,6.642819537,1539.452153,18,0,0,0,0,0,0,1,1,0,1,0
50,91572.91,8.899374,2,0,57.58191,5500.52688,50,0,0,0,0,0,0,1,0,1,0,0
41,20971.45,14.98374,0,1,70.42389,6286.888744,41,1,0,0,1,1,0,1,0,1,1,0
35,89752.5,8.940681932,0,0,5.643360294,1253.523378,35,0,0,1,0,1,0,1,0,0,1,1
22,15864.7,14.3962,1,0,3.255652,1021.343044,22,0,0,0,1,1,0,1,0,1,1,1
21,33970.73,9.984088,0,0,64.32344,5640.198172,21,1,0,0,1,1,0,1,0,0,0,1
41,86921.8,11.99123,0,0,48.71074,4447.513551,41,0,0,1,0,1,0,1,0,1,1,1
67,81716.87,9.837735,1,1,61.17571,5558.549267,67,0,1,0,0,0,1,1,0,1,1,0
84,20544.61,15.22681,0,0,47.42715,3842.137812,84,0,0,0,0,1,0,1,0,0,0,0
65,17286.64,6.221255,1,0,60.43351,5976.368221,65,1,0,0,0,0,0,0,1,1,1,0
72,30346.88,9.180051,1,2,56.21686,4859.940299,72,1,0,0,1,0,1,1,0,0,0,1
61,78456.37,9.346821,1,0,14.10183,2353.047822,61,1,0,1,0,0,0,1,1,1,1,1
71,4647.27,9.062396,0,0,10.06945,1125.724207,71,0,0,1,0,1,0,1,0,1,1,1
57,3503.09,12.62767,1,3,64.38126,6015.602918,57,1,0,1,0,0,0,1,1,0,0,1
33,65978.69,10.30083,2,0,65.11394,6200.072737,33,1,0,0,0,0,0,1,0,1,0,0
51,68142.47,14.79622,2,0,65.22868,6094.328303,51,1,0,0,1,0,0,1,1,0,0,1
29,40412.56,8.671001,1,0,67.15929,6710.02165,29,0,0,0,0,0,0,1,1,0,1,1
47,61090.01,12.93879,1,0,70.8043,6194.160429,47,0,0,1,0,1,0,1,0,0,1,1
41,33858.66,10.50187888,0,0,5.905906389,951.8524406,41,1,0,0,1,1,0,1,1,0,0,1
44,24218.05,8.256042,2,1,25.17478,2341.106117,44,0,0,0,0,1,0,1,1,1,0,0
32,42197.7,11.25886,0,0,39.27473,4129.863047,32,1,0,0,0,0,0,1,1,1,0,1
33,83992.54,9.988389,0,0,49.92224,4914.99202,33,0,0,1,0,0,0,1,1,0,1,1
80,70775.57,11.17967,0,0,2.719751,586.7907291,80,0,0,0,1,0,1,1,1,0,1,1
19,44080.0,16.89285,1,0,4.798977,746.7953574,19,0,0,0,1,0,1,1,0,0,1,0
79,15231.77,10.83194,1,1,68.82747,5920.786804,79,1,0,1,0,1,0,1,0,0,0,0
77,89957.16,10.32418,0,0,6.6307,765.1823242,77,1,0,1,0,1,0,1,0,0,0,0
29,13656.87,6.471399,1,0,15.23335,1752.536989,29,0,0,0,0,1,0,1,0,1,1,0
33,33934.52,10.49951,0,0,51.48861,4811.298513,33,0,0,1,0,1,0,1,0,0,1,1
75,8231.55,8.741825,2,1,10.59224,1601.761071,75,1,0,0,0,1,0,1,1,1,1,1
70,29246.74,9.080608,1,2,7.809364,1572.631084,70,0,0,1,0,0,0,1,1,0,0,0
20,84399.36,12.85535,2,0,2.1782,1059.664803,20,0,0,0,1,0,0,1,1,0,0,0
32,27450.44,11.05688,2,0,67.19295,6411.160905,32,1,0,0,1,0,0,1,1,1,1,0
89,4592.51,10.96531534,2,1,7.827055149,846.2276311,89,0,0,0,1,0,1,1,0,1,1,0
65,18088.6,6.659319,1,1,5.714934,1215.356987,65,0,0,1,0,0,0,1,0,0,1,1
26,33602.96,5.439572058,0,0,13.04114417,1557.923129,26,0,0,0,1,0,1,1,0,1,1,1
75,24538.69,3.429724,0,0,2.429677,494.5000388,75,0,0,1,0,0,1,1,1,1,0,1
71,23360.78,13.01854,0,0,70.49798,5939.80671,71,0,0,0,1,0,1,1,1,1,0,0
28,7215.61,13.68359,1,0,52.04568,5082.897328,28,0,0,0,1,0,0,1,0,1,1,0
64,19114.71,8.644135,1,0,52.61686,4745.32751,64,0,0,0,0,1,0,1,1,1,1,0
82,19437.76,12.94698,2,0,11.88503,868.8224639,82,0,0,0,0,1,0,1,0,0,0,0
73,23446.13,11.26135,4,0,68.17558,5680.973666,73,1,0,1,0,1,0,1,0,0,0,0
75,13760.2,9.606129,1,0,1.124104,906.3706236,75,0,0,1,0,1,0,1,1,1,1,1
82,26417.57,8.394378,2,1,64.82482,5662.268037,82,1,0,0,0,1,0,1,0,0,0,1
55,105157.2,10.80697,0,2,21.31617,2569.290158,55,0,0,0,0,0,1,1,1,1,1,0
73,21336.57,6.783472,0,3,11.5917,1786.980349,73,1,0,1,0,0,0,1,1,0,1,1
26,43027.81,9.832186,1,0,69.01117,6406.743794,26,1,0,1,0,0,1,0,1,0,1,1
39,38306.27,16.75470959,0,0,11.32652677,1897.050575,39,1,0,0,1,0,0,1,0,1,1,1
49,41181.43,12.38804,2,0,18.381,1943.652184,49,1,0,0,0,1,0,1,0,0,1,1
80,58528.77,9.656326,1,1,49.26867,4088.428701,80,1,0,1,0,1,0,1,0,0,0,0
69,22004.51,10.34204,1,0,52.70133,4707.7319,69,1,0,0,0,1,0,1,0,1,1,1
63,72873.27,12.13928,2,0,2.645653,1076.444999,63,0,0,1,0,0,1,1,1,1,1,1
45,28468.2,11.08855,2,2,3.903228,634.6695443,45,0,0,1,0,1,0,1,0,0,0,0
56,21580.42,9.278282,2,0,1.999262,776.1387725,56,0,0,0,0,1,0,1,0,1,1,1
27,31006.39,14.35467948,2,0,22.76986341,2847.700412,27,0,0,0,0,0,0,1,1,0,1,1
38,13867.89,6.037666483,0,3,1.350108155,411.2961627,38,1,0,0,0,0,1,1,0,1,0,1
69,38343.18,13.03,1,0,63.96491,6023.00098,69,1,0,1,0,0,0,1,0,1,0,0
41,54540.21,13.98197,0,0,62.80581,5340.455949,41,0,0,0,0,1,0,1,1,0,0,1
82,76066.77,15.27146446,2,1,18.35541838,1939.811149,82,1,0,0,0,0,1,1,0,1,0,1
40,21793.88,4.450171647,2,0,3.586184954,492.4771472,40,0,0,0,0,0,1,1,0,0,0,1
63,28799.3,5.767712,1,0,51.4346,4639.026778,63,0,0,0,1,1,0,1,0,1,0,1
34,34352.36,7.470028,1,0,51.55857,4899.179172,34,0,0,1,0,0,0,1,1,0,0,0
43,34617.96,11.52532,0,0,62.19865,5527.897933,43,0,0,1,0,0,1,1,0,0,0,1
56,28438.52,10.1125551,1,1,15.15825465,1798.360928,56,0,0,1,0,0,1,1,0,0,1,0
85,29819.59,11.47175,0,1,22.11529,2200.745774,85,1,0,1,0,0,1,1,1,0,1,1
83,59357.03,11.37971,0,0,64.25764,5396.225434,83,1,0,0,0,0,1,1,0,1,0,0
76,16955.06,8.741713,1,1,51.28687,4894.603978,76,0,0,1,0,1,0,1,1,1,1,0
24,14083.69,12.19579,1,0,66.89524,6234.682273,24,1,0,1,0,1,0,1,0,1,0,1
30,21200.76,13.4046,0,1,6.554584,831.986868,30,1,0,1,0,0,1,1,1,0,0,0
69,10584.2,11.55394954,1,2,2.678577227,497.4668116,69,1,0,1,0,1,0,1,0,0,1,0
67,27127.55,5.391776,0,0,3.246478,545.3992275,67,1,0,0,1,0,1,0,0,0,0,0
21,82130.46,8.158876,0,0,7.445235,1450.159924,21,1,0,1,0,0,0,1,0,0,1,1
29,37947.15,11.59418,2,0,4.055418,1002.424825,29,0,0,0,1,0,0,1,0,1,0,0
62,10759.62,13.18526,0,1,41.88419,4054.139668,62,0,0,1,0,1,0,0,1,0,1,0
64,78370.93,4.471635302,1,0,21.10862922,2536.687205,64,1,0,0,1,0,0,1,0,0,0,1
84,31392.97,4.843029288,0,0,14.68216127,1516.667438,84,0,0,0,1,1,0,1,0,1,1,0
37,14517.86,7.322529,1,1,54.22191,4720.413829,37,1,0,0,1,1,0,1,0,1,0,0
89,22524.43,14.02325,0,0,66.64969,5931.491211,89,1,0,1,0,0,1,1,0,0,1,1
18,3609.96,13.15279,4,0,65.82346,6389.433314,18,0,0,0,1,0,0,1,0,1,0,1
21,48844.65,15.41442,1,0,49.30109,4812.411802,21,1,0,0,0,0,0,1,0,0,0,1
35,9467.17,8.000052,2,2,57.07682,5259.782716,35,0,0,0,1,0,0,1,0,0,0,1
78,74885.9,4.83352,1,0,62.56058,5830.300597,78,0,0,0,1,0,0,1,1,1,0,0
49,46328.01,4.370972,1,0,2.885895,867.4854039,49,0,0,0,1,0,0,1,0,1,0,0
47,16834.95,7.739197,2,1,66.49538,5910.417848,47,1,0,0,1,1,0,1,0,1,0,1
36,21302.51,9.986819,0,0,15.19686,2095.117873,36,1,0,0,1,0,0,0,0,1,0,1
37,28158.14,4.524233,0,0,1.24728,544.6911156,37,1,0,1,0,1,0,1,0,1,0,0
85,99411.44,4.802614,1,1,7.802142,1482.48061,85,1,0,1,0,0,0,1,0,1,0,1
28,4241.63,10.55534,2,0,69.27282,6708.539556,28,0,0,0,1,0,0,1,0,0,1,1
25,20110.67,7.780212,1,0,1.668767,512.8321486,25,0,0,0,0,1,0,0,0,0,0,0
87,53187.32,12.1183,0,1,17.88722,1684.817133,87,1,0,0,0,1,0,1,0,0,0,1
84,43525.94,10.55912151,2,2,4.32321356,627.3962656,84,0,1,1,0,1,0,1,1,1,0,0
20,28790.92,7.737367,2,0,3.943222,822.774438,20,0,0,0,0,0,1,1,0,1,0,1
54,72841.97,7.65593436,0,0,24.02275725,2112.65313,54,1,0,1,0,1,0,1,1,0,0,0
69,31263.34,10.8229,1,0,6.275924,1196.239363,69,1,0,0,0,0,0,1,0,0,0,0
56,56574.39,10.38237508,1,1,14.02310297,1669.613093,56,1,0,0,1,1,0,1,1,0,1,1
43,25313.42,9.938971667,2,0,15.40849216,1764.939141,43,0,0,0,0,1,0,1,0,0,1,1
46,24925.09,10.20264,2,0,54.13164,5296.312677,46,1,0,1,0,0,0,1,0,0,1,1
36,13561.91,6.691445,2,0,53.60799,4655.255882,36,0,0,0,0,1,0,1,0,0,1,0
38,21806.2,13.40423523,0,0,4.902104964,1350.716866,38,1,0,0,0,0,0,1,1,1,1,1
37,22641.64,8.90737,0,0,1.13143,730.8534585,37,1,0,0,0,1,0,1,1,1,0,1
45,36961.91,9.749035,0,0,2.922427,453.9726524,45,1,0,0,1,1,0,1,0,1,0,0
82,65362.29,12.65309,2,1,71.80759,5990.230977,82,1,0,0,1,1,0,1,0,0,0,0
19,59419.82,13.83841,0,1,2.608423,1328.874126,19,0,0,0,1,0,0,1,1,0,1,0
71,56034.16,5.615789376,0,0,2.659423565,483.4546178,71,0,0,0,0,1,0,1,0,1,1,1
20,6733.76,11.86573,2,1,65.9999,5604.566058,20,0,0,1,0,0,1,1,0,0,0,0
24,5881.96,8.421673,2,0,63.097,5826.009497,24,0,0,1,0,1,0,1,1,0,1,1
22,47461.38,8.637222,1,0,56.53814,5126.470699,22,1,0,0,0,1,0,1,0,0,0,1
73,49768.03,16.93215,0,2,51.74095,5168.330032,73,0,0,1,0,0,0,0,0,0,1,0
56,14505.6,11.0176,0,0,66.51398,6082.695932,56,0,0,0,0,0,1,1,1,0,0,1
61,68284.56,6.101071,0,0,8.0239,867.8924387,61,1,0,1,0,1,0,1,0,0,0,0
68,43797.53,9.718608,3,0,13.63405,1855.223588,68,0,0,0,0,0,0,1,0,1,0,0
19,55417.55,9.331595,2,0,69.22588,6516.163879,19,0,0,0,1,1,0,1,1,1,1,1
25,79402.83,10.51982,2,1,21.19498,2458.677481,25,0,1,1,0,1,0,1,1,1,1,0
22,27464.49,9.827132,0,0,57.36372,5095.502574,22,1,0,1,0,1,0,1,0,0,1,0
58,32900.92,12.69755,0,1,65.65204,6507.269955,58,1,0,1,0,0,0,1,0,1,1,1
88,9931.18,11.32031,2,1,41.71275,4115.795378,88,0,0,0,0,0,0,1,0,1,1,0
28,10533.21,12.32574,1,1,7.231407,1388.550492,28,1,0,0,1,0,0,1,0,0,0,0
81,38363.26,11.95007,0,0,2.582668,866.3476333,81,0,0,0,1,0,0,1,1,0,0,0
47,18435.57,14.21641,0,1,69.35321,6553.155711,47,1,0,1,0,0,0,1,1,0,0,0
49,13808.1,8.598544,1,1,19.42268,1996.584616,49,1,0,1,0,1,0,1,0,0,1,0
20,71675.09,12.55339,2,1,58.74921,5464.935804,20,0,0,0,1,1,0,1,1,1,0,1
44,87367.88,6.172326327,0,0,9.300517617,2113.787891,44,1,0,0,0,0,0,1,1,1,1,1
69,35976.11,12.63329,2,1,3.62899,582.9171773,69,1,0,0,0,1,0,1,1,0,1,0
47,33999.88,9.39927,0,1,54.02641,4620.499985,47,1,0,0,1,1,0,0,1,0,0,0
72,19423.67,4.422037,1,0,54.71778,5229.211184,72,1,0,0,0,0,0,1,0,0,0,1
58,25857.74,6.996759,0,0,17.02059,1544.583357,58,1,0,0,1,1,0,1,0,0,0,1
62,34281.1,11.75681641,0,0,10.05306287,1531.155367,62,1,0,0,1,0,0,0,0,1,0,1
38,29090.38,12.76686,1,0,21.25517,2320.769374,38,1,0,1,0,1,0,1,0,1,1,1
19,70118.45,11.59568,1,0,44.34553,3796.689783,19,0,0,0,1,1,0,1,0,0,0,0
67,7004.93,6.914264,0,0,4.812563,1003.080929,67,0,0,0,0,0,0,1,0,1,0,1
58,19598.28,12.67262,2,3,44.47907,3992.813669,58,1,0,0,1,0,1,1,1,0,0,1
53,45777.4,12.37429389,0,1,1.570209934,930.6501084,53,1,0,0,1,0,0,1,0,0,0,1
34,22418.92,13.73809,1,1,8.351399,1261.564075,34,0,0,0,0,1,0,1,0,0,1,0
78,44220.48,4.685599,2,0,69.97129,6159.279047,78,1,0,0,0,1,0,1,0,1,1,0
62,55801.79,15.00214,4,0,10.77389,1537.645961,62,0,0,1,0,0,0,1,1,1,0,1
78,35738.68,7.875203,1,0,7.735821,1003.915085,78,0,0,0,1,1,0,1,0,1,1,1
51,27537.94,5.702833154,2,1,3.484000437,1138.169594,51,0,0,1,0,0,0,1,0,1,0,1
58,36569.31,9.20179,1,0,50.77278,4401.494135,58,0,0,0,1,0,1,1,1,0,0,1
54,101534.0,6.548344,1,1,16.87028,2329.543371,54,0,0,0,0,0,0,1,0,0,1,1
40,74781.03,13.20603,2,0,71.17766,6053.109934,40,1,0,1,0,1,0,1,1,0,0,0
23,47956.52,7.709204,0,0,11.63009,1687.100467,23,0,1,0,1,1,0,1,0,0,1,1
30,31817.36,11.48473,0,0,1.923729,577.0059283,30,0,0,0,0,1,0,1,1,0,0,1
54,81472.37,12.52708,1,2,46.26476,4405.463106,54,0,0,0,0,0,0,1,0,1,0,0
68,122263.81,14.91100172,2,0,7.825845378,863.0820861,68,0,0,0,0,1,0,1,0,1,0,0
72,43738.55,10.07197012,0,0,4.945014197,792.520824,72,1,0,0,0,1,0,1,1,1,1,0
49,73198.38,11.98358,0,1,42.47836,4224.921196,49,1,0,0,1,1,0,0,1,0,1,1
70,38731.74,12.99932,0,0,16.25655,1722.032536,70,1,0,1,0,0,1,1,0,0,0,1
39,8330.58,15.84283,3,2,19.39623,2425.973996,39,0,0,0,0,1,0,1,0,1,1,1
32,42555.36,7.104746,1,1,2.921217,883.7264825,32,1,0,0,0,0,0,1,0,0,0,1
48,60325.3,13.42292,1,0,3.08219,1316.126296,48,0,0,0,0,0,0,1,0,0,1,1
51,111442.1,10.02345,0,0,47.37824,4233.171811,51,1,0,0,0,1,0,1,0,1,0,0
89,13473.99,8.582666,0,0,65.13005,6493.208909,89,1,0,0,0,0,0,1,0,0,1,1
85,39894.55,11.46498,0,0,70.38153,5935.908059,85,0,0,1,0,0,1,1,0,0,0,0
56,31246.25,8.943512,2,3,11.46674,1715.911701,56,0,0,0,0,0,0,1,1,1,0,0
67,27422.23,10.46708,1,0,38.14529,3294.82859,67,1,0,1,0,1,0,0,1,0,0,0
20,20314.7,7.766411994,0,0,10.15330548,1561.294194,20,0,0,0,0,0,0,1,1,1,0,0
46,24728.28,9.452414,1,1,6.739405,1344.476361,46,0,0,0,1,0,1,1,1,1,1,1
83,61265.29,11.98099579,2,0,5.755833887,878.7051436,83,1,0,1,0,0,1,0,1,1,0,0
66,5523.47,8.695731,1,1,63.45694,5792.097707,66,0,0,0,1,0,0,0,0,0,1,0
84,15431.03,13.93978,3,0,45.54189,4164.277154,84,1,0,0,1,1,0,0,0,1,1,1
63,57437.15,9.354817,0,1,59.33067,5260.956377,63,1,0,0,1,1,0,1,1,0,0,1
60,29753.9,13.19849,0,0,66.16108,6008.726494,60,0,0,0,0,1,0,1,1,0,1,0
26,137977.7,4.788138,0,1,63.52166,6001.350967,26,1,0,1,0,0,0,1,0,0,0,0
29,41141.29,10.53942,0,0,6.416264,1024.169439,29,1,0,0,0,1,0,1,1,1,0,0
35,14642.58,11.22615,1,0,9.363006,1874.033411,35,1,0,0,0,0,0,1,1,1,1,0
72,12845.65,10.63877,0,0,12.70316,1337.6353,72,0,0,0,0,1,0,1,0,1,0,0
36,39702.07,3.356393859,1,1,4.269258862,919.2881691,36,1,0,0,0,1,0,1,1,1,0,1
84,28622.6,11.29945603,1,0,2.887429547,513.237305,84,0,0,0,0,1,0,1,0,0,0,1
69,54874.47,10.07715,2,1,53.13301,4962.835767,69,0,0,1,0,0,1,1,0,1,1,0
69,25891.09,6.564067,0,0,13.51008,1392.159775,69,0,0,1,0,1,0,1,0,1,1,0
58,15534.39,8.805078,0,0,70.64297,6503.161137,58,1,0,0,0,1,0,1,1,0,1,1
77,102702.5,9.444254,2,1,71.75497,6472.088412,77,0,0,1,0,0,0,1,0,0,0,0
78,86897.5,11.58210776,2,0,3.149071183,520.606284,78,1,0,0,0,1,0,1,0,1,0,0
61,67021.35,18.30717385,0,1,14.96135055,1942.452213,61,1,0,0,1,0,1,1,1,1,1,0
79,27777.59,6.327621,0,0,9.952476,1301.393401,79,1,0,0,1,0,1,0,0,1,1,1
69,36934.53,13.12198645,3,0,8.853636698,752.7262389,69,0,0,1,0,0,1,1,0,0,0,1
77,11960.32,13.96143,0,0,4.95874,877.7033783,77,0,0,1,0,1,0,1,0,0,1,0
85,29348.16,8.954899011,1,2,1.374911824,747.9301328,85,1,0,0,0,0,0,1,1,1,0,1
51,14817.22,11.18732698,0,0,6.437878909,1537.296207,51,0,0,0,1,0,0,1,0,1,1,0
51,31785.21,7.656144,4,0,64.89527,6294.11967,51,1,0,1,0,0,0,1,1,1,1,0
53,22280.3,8.869603,0,1,52.78111,5385.589638,53,0,0,0,1,0,0,1,1,0,1,1
79,5523.04,10.22727,0,0,4.348554,815.588724,79,1,0,0,0,1,0,1,1,1,0,1
55,9005.1,12.03702,0,1,70.2187,5866.278162,55,0,0,1,0,1,0,1,0,0,0,0
70,31660.74,11.94572,2,1,23.12261,2366.107617,70,0,0,0,1,0,1,0,1,1,1,1
51,22120.88,10.06967038,1,0,1.161803984,1004.100502,51,0,0,0,1,1,0,0,1,0,1,0
33,43426.86,9.023573,3,0,8.399966,1276.752415,33,0,0,0,1,1,0,1,1,1,1,1
45,51302.78,9.942413,0,0,9.389007,982.3393738,45,0,0,0,0,1,0,1,0,0,0,1
20,12353.15,10.92368132,1,0,5.696461819,958.2229045,20,1,0,0,0,1,0,1,0,0,1,1
77,32854.92,6.482152,1,0,12.65954,1892.964163,77,1,0,0,0,0,0,0,0,0,1,0
76,15615.89,5.147134775,2,1,6.248150471,580.5443061,76,0,0,1,0,1,0,1,0,0,0,0
81,86374.11,10.5045,1,0,7.649477,956.2196954,81,0,0,1,0,1,0,0,0,1,1,1
34,26175.68,11.19592754,0,0,8.210220142,1496.482536,34,1,0,1,0,0,0,1,0,1,1,0
84,1425.61,12.48971668,2,1,3.087125795,513.2164776,84,1,0,1,0,1,0,1,1,1,0,0
20,147436.94,10.99604139,0,1,4.510537408,1222.622089,20,1,0,0,0,0,0,1,0,0,0,0
53,12861.54,9.308406,1,1,8.909806,1342.337702,53,0,0,0,1,0,0,1,1,0,0,0
34,27006.97,12.767,1,0,60.4105,6001.171287,34,1,0,0,1,0,0,1,0,1,1,1
84,23618.18,5.769435,0,0,11.75829,1556.189478,84,1,0,0,0,1,0,1,1,0,1,1
73,12134.83,10.65731963,0,1,15.12166154,1505.903299,73,0,0,0,1,1,0,1,1,1,0,1
87,28665.69,8.174687,2,2,10.88054,1480.104233,87,0,0,1,0,1,0,1,1,1,1,0
44,17781.1,10.11757,2,0,71.61196,6676.117614,44,1,0,1,0,0,0,1,1,0,0,0
45,220383.0,7.925637,1,2,59.60867,5326.92968,45,1,0,0,1,1,0,1,0,1,0,0
